"No.","Time","Source","Destination","Protocol","Length","Info"
"23","0.139158401","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:800::200e","QUIC","94","Protected Payload (KP0), DCID=fbf1bda6e245e084, PKN: 13, ACK"
"24","0.165037092","2a00:1450:400e:800::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","85","Protected Payload (KP0), PKN: 14, ACK"
"25","0.450570881","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:800::200e","HTTP3","729","Protected Payload (KP0), DCID=fbf1bda6e245e084, PKN: 14, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(8), HEADERS: POST /log?format=json&hasfast=true&authuser=0, DATA"
"26","0.474005666","2a00:1450:400e:800::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","89","Protected Payload (KP0), PKN: 15, ACK, STREAM(7)"
"27","0.483867861","2a00:1450:400e:800::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","730","Protected Payload (KP0), PKN: 16, STREAM(11), STREAM(8), HEADERS: 200 OK, DATA"
"28","0.484290605","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:800::200e","HTTP3","97","Protected Payload (KP0), DCID=fbf1bda6e245e084, PKN: 15, ACK, STREAM(6)"
"29","0.522878349","2a00:1450:400e:800::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","141","Protected Payload (KP0), PKN: 17, PADDING, STREAM(8)"
"30","0.548242501","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:800::200e","QUIC","94","Protected Payload (KP0), DCID=fbf1bda6e245e084, PKN: 16, ACK"
"31","0.576302558","2a00:1450:400e:800::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","86","Protected Payload (KP0), PKN: 18, ACK"
"32","0.623950956","2a00:1450:400e:800::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","84","Protected Payload (KP0), PKN: 20, STREAM(8)"
"33","0.624088673","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:800::200e","QUIC","95","Protected Payload (KP0), DCID=fbf1bda6e245e084, PKN: 17, ACK"
"34","1.124944838","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","QUIC","1292","Initial, DCID=611064c169bf7138, PKN: 1, PING, PING, PING, PADDING, PING, PADDING, CRYPTO, PING, PING, PADDING"
"35","1.126519844","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","HTTP3","141","0-RTT, DCID=611064c169bf7138, PKN: 2, STREAM(2), SETTINGS"
"36","1.126691236","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","HTTP3","556","0-RTT, DCID=611064c169bf7138, PKN: 3, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(0), HEADERS"
"37","1.148911035","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","1292","Handshake, SCID=e11064c169bf7138, PKN: 2, CRYPTO"
"38","1.149578272","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","852","Protected Payload (KP0), PKN: 4, CRYPTO"
"39","1.149578484","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","270","Protected Payload (KP0), PKN: 5, CRYPTO"
"40","1.149578602","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","86","Protected Payload (KP0), PKN: 6, ACK"
"41","1.150411455","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","QUIC","1292","Handshake, DCID=e11064c169bf7138, PKN: 5, ACK"
"42","1.150482602","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","QUIC","135","Handshake, DCID=e11064c169bf7138, PKN: 6, CRYPTO"
"43","1.150663000","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","QUIC","93","Protected Payload (KP0), DCID=e11064c169bf7138, PKN: 7, ACK"
"44","1.176032357","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","QUIC","94","Protected Payload (KP0), DCID=e11064c169bf7138, PKN: 8, ACK"
"45","1.193310078","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","QUIC","135","Handshake, DCID=e11064c169bf7138, PKN: 10, CRYPTO"
"46","1.238719291","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","186","Protected Payload (KP0), PKN: 7, DONE, NT, NCI, STREAM(7)"
"47","1.264293293","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","QUIC","94","Protected Payload (KP0), DCID=e11064c169bf7138, PKN: 11, ACK"
"48","1.290672310","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","280","Protected Payload (KP0), PKN: 8, STREAM(11), STREAM(0), HEADERS: 200 OK"
"49","1.291141846","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","HTTP3","97","Protected Payload (KP0), DCID=e11064c169bf7138, PKN: 12, ACK, STREAM(6)"
"50","1.291206669","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","83","Protected Payload (KP0), PKN: 9, STREAM(0)"
"51","1.296419399","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","QUIC","1292","Initial, DCID=ffc221da6a2bff52, PKN: 1, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, PADDING, PING, PADDING, PING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, PING, PADDING"
"52","1.296689431","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","HTTP3","144","0-RTT, DCID=ffc221da6a2bff52, PKN: 2, STREAM(2), SETTINGS"
"53","1.317090372","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","QUIC","94","Protected Payload (KP0), DCID=e11064c169bf7138, PKN: 13, ACK"
"54","1.343697188","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","89","Protected Payload (KP0), PKN: 10, ACK"
"55","1.344874620","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","1292","Handshake, SCID=ffc221da6a2bff52, PKN: 2, CRYPTO"
"56","1.344874815","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","841","Protected Payload (KP0), PKN: 4, CRYPTO"
"57","1.344874877","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","281","Protected Payload (KP0), PKN: 5, CRYPTO"
"58","1.344874945","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","86","Protected Payload (KP0), PKN: 6, ACK"
"59","1.345724483","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","QUIC","141","Handshake, DCID=ffc221da6a2bff52, PKN: 3, ACK, CRYPTO"
"60","1.345855635","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","QUIC","93","Protected Payload (KP0), DCID=ffc221da6a2bff52, PKN: 4, ACK"
"61","1.346265904","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","HTTP3","1288","Protected Payload (KP0), DCID=ffc221da6a2bff52, PKN: 5, ACK, STREAM(2), PRIORITY_UPDATE, STREAM(10)"
"62","1.346291874","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","HTTP3","925","Protected Payload (KP0), DCID=ffc221da6a2bff52, PKN: 6, STREAM(10), STREAM(0), HEADERS: POST /punctual/multi-watch/channel?VER=8&gsessionid=Kq79tZXoNSgglS0aVXY5_s0gZ6930F1eBifOwYZXy-M&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=4576&CVER=22&zx=wdbjyxn1ne5v&t=1, DATA"
"63","1.393051318","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","182","Protected Payload (KP0), PKN: 7, DONE, NT, NCI"
"64","1.393688822","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","87","Protected Payload (KP0), PKN: 8, ACK"
"65","1.393689067","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","91","Protected Payload (KP0), PKN: 9, ACK, STREAM(7)"
"66","1.394021041","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","QUIC","94","Protected Payload (KP0), DCID=ffc221da6a2bff52, PKN: 7, ACK"
"67","1.495005486","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","337","Protected Payload (KP0), PKN: 10, STREAM(11), STREAM(0), HEADERS: 200 OK, DATA"
"68","1.495477372","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","HTTP3","97","Protected Payload (KP0), DCID=ffc221da6a2bff52, PKN: 8, ACK, STREAM(6)"
"69","1.496236726","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","84","Protected Payload (KP0), PKN: 11, STREAM(0)"
"70","1.504958316","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","HTTP3","335","Protected Payload (KP0), DCID=e11064c169bf7138, PKN: 14, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(4), HEADERS"
"71","1.524315381","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","QUIC","94","Protected Payload (KP0), DCID=ffc221da6a2bff52, PKN: 9, ACK"
"72","1.548185038","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","93","Protected Payload (KP0), PKN: 11, ACK, STREAM(7)"
"73","1.549074562","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","86","Protected Payload (KP0), PKN: 12, ACK"
"74","1.573551470","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","QUIC","94","Protected Payload (KP0), DCID=e11064c169bf7138, PKN: 15, ACK"
"75","1.649821243","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","152","Protected Payload (KP0), PKN: 12, STREAM(11), STREAM(4), HEADERS: 200 OK"
"76","1.650220344","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","HTTP3","97","Protected Payload (KP0), DCID=e11064c169bf7138, PKN: 16, ACK, STREAM(6)"
"77","1.650463415","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","83","Protected Payload (KP0), PKN: 13, STREAM(4)"
"78","1.654735318","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","HTTP3","320","Protected Payload (KP0), DCID=ffc221da6a2bff52, PKN: 10, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(4), HEADERS: GET /punctual/multi-watch/channel?VER=8&gsessionid=Kq79tZXoNSgglS0aVXY5_s0gZ6930F1eBifOwYZXy-M&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=rpc&SID=pEsr6RPB8W_3WWR58aIAhQ&AID=0&CI=0&TYPE=xmlhttp&zx=3jn24ye9bezz&t=1"
"79","1.677891362","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","QUIC","94","Protected Payload (KP0), DCID=e11064c169bf7138, PKN: 17, ACK"
"80","1.699508973","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","89","Protected Payload (KP0), PKN: 13, ACK, STREAM(7)"
"81","1.700063919","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","86","Protected Payload (KP0), PKN: 14, ACK"
"82","1.725434791","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","QUIC","94","Protected Payload (KP0), DCID=ffc221da6a2bff52, PKN: 11, ACK"
"83","1.805267631","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","1085","Protected Payload (KP0), PKN: 14, STREAM(11), STREAM(4), HEADERS: 200 OK, DATA"
"84","1.805787630","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","HTTP3","97","Protected Payload (KP0), DCID=ffc221da6a2bff52, PKN: 12, ACK, STREAM(6)"
"85","1.821955323","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","QUIC","1292","Initial, DCID=73400da87040eb63, PKN: 1, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO"
"86","1.828269351","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","HTTP3","139","0-RTT, DCID=73400da87040eb63, PKN: 2, STREAM(2), SETTINGS"
"87","1.854159774","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","86","Protected Payload (KP0), PKN: 15, ACK"
"88","1.894782171","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","1292","Handshake, SCID=f3400da87040eb63, PKN: 2, CRYPTO"
"89","1.895998009","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","QUIC","1292","Handshake, DCID=f3400da87040eb63, PKN: 3, ACK, CRYPTO"
"90","1.896634872","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","HTTP3","1288","Protected Payload (KP0), DCID=f3400da87040eb63, PKN: 5, ACK, STREAM(2), PRIORITY_UPDATE, STREAM(10)"
"91","1.896688060","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","HTTP3","1288","Protected Payload (KP0), DCID=f3400da87040eb63, PKN: 6, STREAM(10), STREAM(0), HEADERS: POST /batch/drive/v2internal?%24ct=multipart%2Fmixed%3B%20boundary%3D%22%3D%3D%3D%3D%3Dgtjf0i2jmjhw%3D%3D%3D%3D%3D%22&key=AIzaSyD_InbmSFufIEps5UAt2NmB_3LvBH3Sz_8"
"92","1.896723049","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","QUIC","1292","Protected Payload (KP0), DCID=f3400da87040eb63, PKN: 7, STREAM(0)"
"93","1.896756536","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","QUIC","1292","Protected Payload (KP0), DCID=f3400da87040eb63, PKN: 8, STREAM(0)"
"94","1.896787103","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","HTTP3","752","Protected Payload (KP0), DCID=f3400da87040eb63, PKN: 9, STREAM(0), DATA"
"95","1.912996370","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","850","Protected Payload (KP0), PKN: 4, CRYPTO"
"96","1.912996585","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","248","Protected Payload (KP0), PKN: 5, CRYPTO"
"97","1.912996698","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","86","Protected Payload (KP0), PKN: 6, ACK"
"98","1.913358839","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","QUIC","94","Protected Payload (KP0), DCID=f3400da87040eb63, PKN: 10, ACK"
"99","1.916537968","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","182","Protected Payload (KP0), PKN: 7, DONE, NT, NCI"
"100","1.917070846","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","87","Protected Payload (KP0), PKN: 8, ACK"
"101","1.918006399","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","91","Protected Payload (KP0), PKN: 9, ACK, STREAM(7)"
"102","1.918245783","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","QUIC","93","Protected Payload (KP0), DCID=f3400da87040eb63, PKN: 11, ACK"
"103","1.957335150","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","87","Protected Payload (KP0), PKN: 10, ACK"
"104","1.957335296","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","87","Protected Payload (KP0), PKN: 11, ACK"
"105","1.957915601","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","88","Protected Payload (KP0), PKN: 12, ACK"
"106","2.275063995","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","687","Protected Payload (KP0), PKN: 13, STREAM(11), STREAM(0), HEADERS: 200 OK, DATA"
"107","2.275537897","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","HTTP3","97","Protected Payload (KP0), DCID=f3400da87040eb63, PKN: 12, ACK, STREAM(6)"
"108","2.275935284","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","96","Protected Payload (KP0), PKN: 14, STREAM(0), DATA"
"109","2.275935596","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","206","Protected Payload (KP0), PKN: 15, PADDING, STREAM(0)"
"110","2.275935794","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","687","Protected Payload (KP0), PKN: 17, STREAM(11), STREAM(0), HEADERS: 200 OK, DATA"
"111","2.278442270","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","QUIC","93","Protected Payload (KP0), DCID=f3400da87040eb63, PKN: 13, ACK"
"112","2.278533528","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","QUIC","95","Protected Payload (KP0), DCID=f3400da87040eb63, PKN: 14, ACK"
"113","2.320155370","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","86","Protected Payload (KP0), PKN: 18, ACK"
"114","7.291769566","TechnicolorD_46:6b:50","Broadcast","ARP","42","Who has 192.168.1.50? Tell 192.168.1.1"
"115","7.906281468","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","360","Protected Payload (KP0), PKN: 16, STREAM(4), DATA"
"116","7.913861961","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","HTTP3","1288","Protected Payload (KP0), DCID=f3400da87040eb63, PKN: 15, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(4), HEADERS: POST /batch/drive/v2internal?%24ct=multipart%2Fmixed%3B%20boundary%3D%22%3D%3D%3D%3D%3Di1fpd9d633xd%3D%3D%3D%3D%3D%22&key=AIzaSyD_InbmSFufIEps5UAt2NmB_3LvBH3Sz_8"
"117","7.913890675","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","QUIC","1292","Protected Payload (KP0), DCID=f3400da87040eb63, PKN: 16, STREAM(4)"
"118","7.913897902","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","QUIC","1292","Protected Payload (KP0), DCID=f3400da87040eb63, PKN: 17, STREAM(4)"
"119","7.913903790","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","HTTP3","402","Protected Payload (KP0), DCID=f3400da87040eb63, PKN: 18, STREAM(4), DATA"
"120","7.932092192","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","QUIC","94","Protected Payload (KP0), DCID=ffc221da6a2bff52, PKN: 13, ACK"
"121","7.946743649","2a00:1450:400e:811::200a","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","360","Protected Payload (KP0), PKN: 18, STREAM(4), DATA"
"122","7.946854266","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:811::200a","QUIC","95","Protected Payload (KP0), DCID=ffc221da6a2bff52, PKN: 14, ACK"
"123","7.999890258","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","89","Protected Payload (KP0), PKN: 19, ACK, STREAM(7)"
"124","8.001249543","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","85","Protected Payload (KP0), PKN: 20, ACK"
"125","8.001249830","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","86","Protected Payload (KP0), PKN: 21, ACK"
"126","8.025959342","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","QUIC","94","Protected Payload (KP0), DCID=f3400da87040eb63, PKN: 19, ACK"
"127","8.315784918","TechnicolorD_46:6b:50","Broadcast","ARP","42","Who has 192.168.1.50? Tell 192.168.1.1"
"128","8.317087907","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","1288","Protected Payload (KP0), PKN: 22, STREAM(11), STREAM(4), HEADERS: 200 OK"
"129","8.317498498","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","HTTP3","97","Protected Payload (KP0), DCID=f3400da87040eb63, PKN: 20, ACK, STREAM(6)"
"130","8.358117827","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","252","Protected Payload (KP0), PKN: 23, STREAM(4), DATA"
"131","8.358118117","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","HTTP3","275","Protected Payload (KP0), PKN: 24, PADDING, STREAM(4), DATA"
"132","8.358452960","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","2a00:1450:400e:801::200e","QUIC","93","Protected Payload (KP0), DCID=f3400da87040eb63, PKN: 21, ACK"
"133","8.362644925","2a00:1450:400e:801::200e","2a02:a03f:d44e:cf00:f060:b90c:491d:4943","QUIC","86","Protected Payload (KP0), PKN: 25, ACK"
"134","9.342013637","TechnicolorD_46:6b:50","Broadcast","ARP","42","Who has 192.168.1.52? Tell 192.168.1.1"
